Distance,Time,Max_one_temp
1140.782610901335,0.10463166236877441,40
995.5282426186529,0.3386087417602539,60
943.6925674573338,0.22463202476501465,80
1040.015041749511,0.16661596298217773,100
932.1209977152021,0.35803866386413574,120
914.5067273750653,0.23646187782287598,140
1007.1095592228198,0.20886588096618652,160
903.892825904737,0.45772767066955566,180
1063.2859096635577,0.2060704231262207,200
993.3445134583008,0.19329404830932617,220
951.8539152444926,0.3165884017944336,240
1050.4245455802616,0.2387986183166504,260
903.9779056303792,0.3262448310852051,280
903.9779056303792,0.33100008964538574,300
928.5390325789972,0.367145299911499,320
964.5835378350912,0.2840845584869385,340
962.2225289548683,0.29742908477783203,360
954.8556692195953,0.26233339309692383,380
946.6331634117298,0.3164026737213135,400
1047.0216349783173,0.25883936882019043,420
928.6241123046393,0.42083144187927246,440
943.7114420617706,0.5823299884796143,460
903.892825904737,0.3137519359588623,480
903.892825904737,0.29231739044189453,500
1000.186641421675,0.41354870796203613,520
922.6033736809507,0.42172765731811523,540
985.1914789466823,0.3039062023162842,560
1062.4586891211284,0.3621652126312256,580
987.7633079977718,0.5321376323699951,600
903.9779056303792,0.461597204208374,620
971.0360127995901,0.40319299697875977,640
959.5043348084611,0.4903755187988281,660
998.7998077415211,0.600700855255127,680
971.906770449882,0.5021400451660156,700
968.2179526474381,0.3363652229309082,720
975.0793442703955,0.5424923896789551,740
918.9835682354619,0.45623016357421875,760
1034.860777077063,0.4956521987915039,780
976.5292578709142,0.41361403465270996,800
928.3870489244262,0.7340950965881348,820
945.8172406643771,0.6055915355682373,840
980.4812294837506,0.49856066703796387,860
1048.7769250896133,0.4816396236419678,880
941.9689008267056,0.54665207862854,900
989.7163471414917,0.5345017910003662,920
1089.068722526429,0.4726698398590088,940
951.6755274939841,0.49866223335266113,960
926.173178188038,0.6200134754180908,980
947.6178838897604,0.6516475677490234,1000
925.1992463184467,0.7500901222229004,1020
971.4440071403126,0.47258734703063965,1040
903.892825904737,0.6847820281982422,1060
976.4146024901925,0.4503364562988281,1080
1086.7297764666473,0.6432197093963623,1100
988.3343398408127,0.5410659313201904,1120
1052.5033355812484,0.5187087059020996,1140
943.7114420617706,0.5242283344268799,1160
1012.2048298992738,0.553436279296875,1180
970.3578507772985,0.6264162063598633,1200
1072.421932674795,0.41634249687194824,1220
925.1992463184467,0.8833093643188477,1240
946.5592976002026,0.5393192768096924,1260
961.2192204663563,0.5605568885803223,1280
983.767043200749,1.0067873001098633,1300
963.7165130393216,0.8034279346466064,1320
925.1992463184467,1.0356247425079346,1340
1093.8499484313747,0.32977795600891113,1360
1016.9828102266487,1.080946445465088,1380
975.2011044252589,0.5877068042755127,1400
1021.1046760826943,0.549236536026001,1420
957.1114310488799,0.7910177707672119,1440
1016.0516447451787,0.6663992404937744,1460
975.1531549226879,0.7742259502410889,1480
1180.7025940194844,0.44516897201538086,1500
999.0816767379868,0.664466142654419,1520
973.7963443965641,0.5722999572753906,1540
962.7742464696634,1.096543788909912,1560
955.7555393940108,1.0098199844360352,1580
1133.7572040293712,0.5977394580841064,1600
944.542496371088,1.111938714981079,1620
989.146248015679,0.6827082633972168,1640
962.3076086805104,0.6861019134521484,1660
1061.2751164243323,0.7022500038146973,1680
973.9606471218547,0.9419000148773193,1700
970.4138980306968,0.5049746036529541,1720
943.3621971470235,1.1628801822662354,1740
1040.7063652616534,1.1558351516723633,1760
972.452443381502,1.0570340156555176,1780
903.9779056303792,1.4653129577636719,1800
1023.8840708046117,0.9527826309204102,1820
961.6953949429246,0.8382136821746826,1840
992.8133504656555,1.064469814300537,1860
903.9779056303792,1.2774991989135742,1880
952.7326757744327,1.8137545585632324,1900
981.6958704765871,0.7852053642272949,1920
999.2372564411301,1.0689032077789307,1940
903.9779056303792,0.9364421367645264,1960
971.906770449882,1.0792267322540283,1980
959.3191657905545,0.7959799766540527,2000
1045.8160899515185,0.7136077880859375,2020
1020.9031258528523,1.3137867450714111,2040
954.4863129944595,1.4076526165008545,2060
981.0567149233661,0.8248252868652344,2080
986.7112737863249,1.1235682964324951,2100
983.767043200749,1.4219386577606201,2120
950.9336697093372,1.373917579650879,2140
1003.6800279567397,1.1133809089660645,2160
1078.7271373207168,0.6703264713287354,2180
996.4461244579029,1.227555751800537,2200
961.259738497974,1.1080882549285889,2220
1047.256558048394,0.6663563251495361,2240
984.791024200841,1.063633918762207,2260
903.892825904737,1.2498595714569092,2280
995.5467484088027,1.482147216796875,2300
935.1064280332655,1.221735954284668,2320
1006.332016178114,1.041025161743164,2340
930.4306962876224,1.6212704181671143,2360
932.2060774408441,1.374415397644043,2380
980.7344411546937,1.2983319759368896,2400
1012.6863587124973,1.047612190246582,2420
975.7983360400447,1.1487205028533936,2440
943.5025309265338,1.2108004093170166,2460
961.8648161331103,1.4622960090637207,2480
943.323325111648,1.3725168704986572,2500
1025.2393958418222,1.1820547580718994,2520
963.0665237392111,1.2260217666625977,2540
1006.7724549049872,0.9599149227142334,2560
1025.7607730413292,1.240957260131836,2580
1165.4867007441485,0.7667334079742432,2600
1025.545191904298,1.1832990646362305,2620
925.1992463184467,1.8899002075195312,2640
1010.7796854796418,1.151606559753418,2660
1021.4563148550709,0.9226646423339844,2680
962.33678078251,1.7752258777618408,2700
967.9289196716664,1.6445679664611816,2720
1015.6461969299637,2.0197274684906006,2740
922.6884534065927,1.830674648284912,2760
965.3601374434943,1.8017663955688477,2780
914.5067273750653,1.1299915313720703,2800
1013.0152196678287,1.39481782913208,2820
925.1992463184467,3.089668035507202,2840
997.4955146552618,1.352292776107788,2860
928.3870489244262,2.0069046020507812,2880
934.8775921889805,1.00472092628479,2900
1007.130494196716,1.5040702819824219,2920
1104.5263413691705,1.3868093490600586,2940
1277.3191162997973,0.8883965015411377,2960
972.2327209722782,1.6961801052093506,2980
903.892825904737,1.1672730445861816,3000
925.1992463184467,1.201756477355957,3020
1018.423192091105,1.4526581764221191,3040
1012.4961021731613,1.415113925933838,3060
932.2060774408441,1.4156267642974854,3080
1025.2694074310878,1.3564984798431396,3100
1058.0096733414543,2.007248878479004,3120
954.8556692195953,1.3552567958831787,3140
1019.6834725210556,1.094857931137085,3160
903.892825904737,1.4660561084747314,3180
951.7228793121817,1.1054906845092773,3200
971.9396138722359,1.7099685668945312,3220
1018.3544452515639,1.5894427299499512,3240
932.1209977152021,2.062371253967285,3260
976.0435276059284,1.4586732387542725,3280
1075.877935206876,1.003009557723999,3300
965.8601425408215,1.549062728881836,3320
1081.0994080453215,0.7842857837677002,3340
925.1992463184467,1.8431940078735352,3360
947.0302806000609,1.6570911407470703,3380
1017.7905293467161,1.2307686805725098,3400
985.740019335627,1.5517570972442627,3420
1015.4451363279427,1.5400941371917725,3440
979.33179662717,1.3629817962646484,3460
903.9779056303792,2.3011839389801025,3480
1028.3379821096428,1.8496780395507812,3500
925.1992463184467,2.60017728805542,3520
1101.30715141478,1.0547916889190674,3540
903.892825904737,2.700511932373047,3560
962.2047632006577,1.6552860736846924,3580
1034.3517973411108,1.0317339897155762,3600
1043.6970914513304,1.275515079498291,3620
925.1992463184467,2.2399706840515137,3640
991.1532752369249,1.2810540199279785,3660
1076.817916340024,1.7166802883148193,3680
904.0238618370477,1.7511756420135498,3700
961.2658805138278,1.5664145946502686,3720
943.7114420617706,1.8090300559997559,3740
1006.9890443268148,1.8285248279571533,3760
951.7228793121817,1.8223166465759277,3780
1019.1876998971068,1.273634433746338,3800
983.8082358607036,2.006221294403076,3820
925.1992463184467,1.9056622982025146,3840
993.9404312761819,1.8261232376098633,3860
964.9759853188871,1.4403302669525146,3880
954.3879691851598,2.0370020866394043,3900
988.2622317375384,1.7894055843353271,3920
1097.0917878053847,1.8133807182312012,3940
953.0550259942117,2.4874448776245117,3960
932.2520336475127,2.2119152545928955,3980
955.8274326817868,1.83205246925354,4000
960.055228373387,1.8177697658538818,4020
