Distance,Time,Temperature
1043.7758583673756,0.2599050998687744,0.1
1033.1081609266867,0.2130289077758789,0.2
1038.1744411705247,0.17328524589538574,0.30000000000000004
1092.079352334068,0.23926758766174316,0.4
1084.4207578646256,0.20995187759399414,0.5
1001.422820573495,0.21718406677246094,0.6
1147.576599039203,0.20101356506347656,0.7
1006.6937093073204,0.28602099418640137,0.7999999999999999
1075.564211675289,0.16704511642456055,0.8999999999999999
999.2111477075094,0.2195756435394287,0.9999999999999999
931.8892514549524,0.23199176788330078,1.0999999999999999
1074.838957459515,0.21569061279296875,1.2
939.1935736707785,0.2740941047668457,1.3
1123.8877957520651,0.18290090560913086,1.4000000000000001
925.1992463184467,0.37892580032348633,1.5000000000000002
1090.8479132006366,0.13954639434814453,1.6000000000000003
1106.8675250022961,0.1937556266784668,1.7000000000000004
920.0765347799403,0.2732987403869629,1.8000000000000005
1071.019443466739,0.23662495613098145,1.9000000000000006
1046.525840937362,0.2164597511291504,2.0000000000000004
1126.8203178764118,0.1538829803466797,2.1000000000000005
1179.453714733958,0.1506955623626709,2.2000000000000006
1007.1631458476452,0.23675775527954102,2.3000000000000007
971.9396138722359,0.36989331245422363,2.400000000000001
1049.9958147915515,0.25363993644714355,2.500000000000001
1110.516964961535,0.21937823295593262,2.600000000000001
997.7461153145141,0.2756814956665039,2.700000000000001
1066.69675783349,0.31964755058288574,2.800000000000001
1077.0682854720162,0.23290777206420898,2.9000000000000012
1014.2195814610836,0.2808074951171875,3.0000000000000013
1085.305472791506,0.2834022045135498,3.1000000000000014
1078.0703384528267,0.2551600933074951,3.2000000000000015
1117.6556428745002,0.16997814178466797,3.3000000000000016
932.3371133731547,0.3784217834472656,3.4000000000000017
1027.5087485260067,0.3353583812713623,3.5000000000000018
1017.2271494158792,0.17163372039794922,3.600000000000002
989.4219773705398,0.23403453826904297,3.700000000000002
929.3643379441155,0.24769186973571777,3.800000000000002
1006.5740992941567,0.2460010051727295,3.900000000000002
1215.3386118887397,0.13136816024780273,4.000000000000002
1008.4007735293642,0.19518685340881348,4.100000000000001
988.260587850386,0.28745198249816895,4.200000000000001
1057.6606372271945,0.21221923828125,4.300000000000001
956.1441664736803,0.356475830078125,4.4
980.2997622821931,0.35038042068481445,4.5
1023.9226676324056,0.4087388515472412,4.6
974.8311300085003,0.1824197769165039,4.699999999999999
964.2392878382045,0.20123624801635742,4.799999999999999
1002.2227688189492,0.2096405029296875,4.899999999999999
1094.1289561303452,0.2522749900817871,4.999999999999998
925.1992463184467,0.32593226432800293,5.099999999999998
1013.1817264763017,0.19924211502075195,5.1999999999999975
950.436215838344,0.4401376247406006,5.299999999999997
1026.5836143131983,0.19251394271850586,5.399999999999997
929.8373111247814,0.23314785957336426,5.4999999999999964
1039.2677467433844,0.17953968048095703,5.599999999999996
973.0314536350465,0.20225977897644043,5.699999999999996
953.4782991926461,0.2975656986236572,5.799999999999995
964.1542081125624,0.3194103240966797,5.899999999999995
961.2658805138278,0.4119129180908203,5.999999999999995
1064.2793119001203,0.2075824737548828,6.099999999999994
982.5182394471128,0.3906104564666748,6.199999999999994
918.3581473207189,0.2176351547241211,6.299999999999994
1056.9945576906052,0.20892834663391113,6.399999999999993
903.892825904737,0.46756935119628906,6.499999999999993
974.045412474842,0.2881510257720947,6.5999999999999925
1042.8796954689942,0.2522616386413574,6.699999999999992
1034.6135305613366,0.24919581413269043,6.799999999999992
994.2529830380722,0.23711776733398438,6.8999999999999915
993.1052066281823,0.22727441787719727,6.999999999999991
1064.036059431703,0.3005223274230957,7.099999999999991
1047.349646174005,0.26104307174682617,7.19999999999999
993.2201578963321,0.29215121269226074,7.29999999999999
1108.9083757824824,0.16377758979797363,7.39999999999999
1067.4302655621605,0.21104693412780762,7.499999999999989
1047.966411220628,0.3277759552001953,7.599999999999989
1053.3236337180685,0.2183361053466797,7.699999999999989
1222.0939868168239,0.1996622085571289,7.799999999999988
1070.6847713237935,0.14690542221069336,7.899999999999988
1091.0116143639214,0.16364407539367676,7.999999999999988
1036.116508420979,0.3002345561981201,8.099999999999987
1097.092317945556,0.20529389381408691,8.199999999999987
1011.4356102905258,0.32621145248413086,8.299999999999986
941.1924752333531,0.29117894172668457,8.399999999999986
1007.5810798172613,0.31075501441955566,8.499999999999986
928.6241123046393,0.43862080574035645,8.599999999999985
989.0872519140783,0.24505949020385742,8.699999999999985
1159.3230040332176,0.15948152542114258,8.799999999999985
933.0862392189683,0.39638662338256836,8.899999999999984
947.6178838897604,0.22924399375915527,8.999999999999984
1010.2928609143869,0.19133305549621582,9.099999999999984
956.767204389462,0.34839749336242676,9.199999999999983
1064.6953376796748,0.2598226070404053,9.299999999999983
1006.0320355596837,0.334944486618042,9.399999999999983
1060.4061307906995,0.2074413299560547,9.499999999999982
1014.7585744720261,0.22708892822265625,9.599999999999982
1028.1714874223733,0.17653274536132812,9.699999999999982
1047.4346830610875,0.20560359954833984,9.799999999999981
994.6820699534901,0.19759774208068848,9.89999999999998
1068.8338173849927,0.22136926651000977,9.99999999999998
1059.08226272181,0.18717479705810547,10.09999999999998
999.9554691670556,0.3009986877441406,10.19999999999998
1069.134086955254,0.2073976993560791,10.29999999999998
960.2818978824727,0.31536316871643066,10.399999999999979
1007.8228107346695,0.2907702922821045,10.499999999999979
1020.2192567122588,0.2025279998779297,10.599999999999978
1030.9102002259199,0.3930702209472656,10.699999999999978
1071.8571738189562,0.2263791561126709,10.799999999999978
963.4318253771685,0.2731914520263672,10.899999999999977
1009.5570411712181,0.3634505271911621,10.999999999999977
975.4685419218847,0.39214396476745605,11.099999999999977
925.1992463184467,0.399214506149292,11.199999999999976
975.5291043789473,0.2426166534423828,11.299999999999976
1034.552611742772,0.32303619384765625,11.399999999999975
967.6124441257612,0.2188732624053955,11.499999999999975
983.3223730707052,0.2937886714935303,11.599999999999975
1000.3575823183428,0.23010993003845215,11.699999999999974
1019.9148887176859,0.22443842887878418,11.799999999999974
955.9831550992949,0.2266252040863037,11.899999999999974
962.5619843789243,0.291428804397583,11.999999999999973
1005.3249017951105,0.3051149845123291,12.099999999999973
903.9779056303792,0.28008365631103516,12.199999999999973
1008.0510541820058,0.2504587173461914,12.299999999999972
967.5118372771951,0.350787878036499,12.399999999999972
1016.9763628811704,0.29473447799682617,12.499999999999972
1195.4825528008346,0.1965186595916748,12.599999999999971
994.9702919487611,0.29748082160949707,12.69999999999997
993.3009799447332,0.2787361145019531,12.79999999999997
1013.9367862142744,0.21421241760253906,12.89999999999997
962.2043492386704,0.2897040843963623,12.99999999999997
1167.135519735094,0.267580509185791,13.09999999999997
1085.6233726990383,0.1392369270324707,13.199999999999969
1028.0742638959357,0.3523998260498047,13.299999999999969
1053.8854854804288,0.3205564022064209,13.399999999999968
903.892825904737,0.311199426651001,13.499999999999968
974.758929810863,0.30487489700317383,13.599999999999968
920.5345498767075,0.3033301830291748,13.699999999999967
968.4692575681479,0.2687363624572754,13.799999999999967
1017.0283086747265,0.26030969619750977,13.899999999999967
1075.7417124553697,0.2011265754699707,13.999999999999966
1004.2001026686837,0.27924442291259766,14.099999999999966
1036.2786334238199,0.21166181564331055,14.199999999999966
960.055228373387,0.31588196754455566,14.299999999999965
1069.5496667247571,0.24060463905334473,14.399999999999965
985.1428448263121,0.25560712814331055,14.499999999999964
1003.603519370435,0.2614250183105469,14.599999999999964
968.8703453725319,0.31918787956237793,14.699999999999964
1055.6507303328435,0.2719590663909912,14.799999999999963
972.4556971772149,0.18217229843139648,14.899999999999963
1016.1250814405869,0.2551538944244385,14.999999999999963
1030.691052699081,0.19586920738220215,15.099999999999962
1181.2794628491577,0.20578265190124512,15.199999999999962
963.3480308080575,0.35114288330078125,15.299999999999962
1000.1500748970977,0.32543134689331055,15.399999999999961
943.6943744431273,0.30028462409973145,15.499999999999961
1027.2025733470998,0.3185868263244629,15.59999999999996
1007.3321689051036,0.35988831520080566,15.69999999999996
1010.0130142847916,0.2392714023590088,15.79999999999996
963.2661125625663,0.41983842849731445,15.89999999999996
1025.0378302396055,0.39753103256225586,15.99999999999996
1051.7923946973378,0.3436317443847656,16.09999999999996
996.997321504037,0.24730181694030762,16.19999999999996
1002.2637632445276,0.33472156524658203,16.29999999999996
1008.3028871917668,0.3217611312866211,16.399999999999963
1031.1603471124536,0.3006761074066162,16.499999999999964
1088.2170725949813,0.16925907135009766,16.599999999999966
1034.7410246235743,0.2154979705810547,16.699999999999967
941.0966948198377,0.26227259635925293,16.79999999999997
952.7953524933155,0.29099202156066895,16.89999999999997
1021.7628351595868,0.18874168395996094,16.99999999999997
1006.2716807209777,0.3618662357330322,17.099999999999973
990.5866615547096,0.3120098114013672,17.199999999999974
1050.1707663354891,0.21791958808898926,17.299999999999976
