Distance,Time,Alpha
982.7656643618957,0.18899059295654297,0.499
988.0724874473192,0.19352102279663086,0.5
989.8491007958027,0.13855385780334473,0.501
1033.5745749016887,0.20416569709777832,0.502
996.5343487800606,0.3520779609680176,0.503
996.8673836555565,0.20925188064575195,0.504
1087.307589508489,0.1564311981201172,0.505
964.0231721802518,0.2926595211029053,0.506
962.2043492386704,0.26522207260131836,0.507
1047.5245339498915,0.1749880313873291,0.508
1007.0970267689742,0.16629695892333984,0.509
1032.8228063546312,0.2798771858215332,0.51
1046.6267745937082,0.22737479209899902,0.511
933.397988453696,0.45775818824768066,0.512
1057.6312281369967,0.24631905555725098,0.513
1004.5183700962939,0.20540118217468262,0.514
981.2251137001781,0.18181705474853516,0.515
1017.4032594133351,0.26679468154907227,0.516
1084.4392701141196,0.22776007652282715,0.517
1014.2771290021627,0.2588064670562744,0.518
1008.8618395325602,0.22836542129516602,0.519
1057.5172867198326,0.2387256622314453,0.52
1033.7695407987108,0.21033263206481934,0.521
1017.9374039461442,0.26652026176452637,0.522
1193.184523735428,0.18902230262756348,0.523
991.1121006013548,0.25577330589294434,0.524
1049.7831115999559,0.260418176651001,0.525
907.1657082363586,0.3424534797668457,0.526
995.1672019823094,0.25936031341552734,0.527
1096.3126003095365,0.26053619384765625,0.528
1001.9710598032909,0.2774937152862549,0.529
959.3741817729449,0.31423258781433105,0.53
1047.1355415314379,0.19632482528686523,0.531
1152.4433868551507,0.17219924926757812,0.532
1090.362412609463,0.22333240509033203,0.533
987.2168274109271,0.2694993019104004,0.534
992.2599795723759,0.27113771438598633,0.535
992.1330760127948,0.3358418941497803,0.536
1019.5314773031391,0.17770743370056152,0.537
1029.2810062195367,0.1637716293334961,0.538
914.3424246497748,0.38718628883361816,0.539
1039.9221344441028,0.28552818298339844,0.54
914.9495125421038,0.31022167205810547,0.541
914.5067273750653,0.28923869132995605,0.542
1057.1747696088464,0.14833593368530273,0.543
1087.5145648274274,0.25586652755737305,0.544
1061.2666690683695,0.21973848342895508,0.545
903.9779056303792,0.3779282569885254,0.546
1002.3962089540597,0.21704411506652832,0.547
1118.078240195165,0.20917773246765137,0.548
930.6053565246266,0.30597567558288574,0.549
1054.6587527592237,0.21088290214538574,0.55
1055.3269238753846,0.2829461097717285,0.551
980.9772093598253,0.3126521110534668,0.552
1039.2659525008764,0.25367188453674316,0.553
982.9719021688203,0.33072924613952637,0.554
922.47233774864,0.25232648849487305,0.555
1010.915547702868,0.2773091793060303,0.556
1013.8381601605608,0.3221096992492676,0.557
1023.3549900018263,0.26064014434814453,0.558
1006.8678586179997,0.30782127380371094,0.559
1030.7835161646599,0.29815244674682617,0.56
1009.5369841614338,0.19945120811462402,0.561
1001.0710487197366,0.27081727981567383,0.562
995.8862741340012,0.26026177406311035,0.5630000000000001
1099.7886116780874,0.2784383296966553,0.5640000000000001
1010.3774286509633,0.2293682098388672,0.5650000000000001
1006.7870673419054,0.26488351821899414,0.5660000000000001
1191.3738870144127,0.2115612030029297,0.5670000000000001
1052.9456613132284,0.21635937690734863,0.5680000000000001
1059.6490611349875,0.2643742561340332,0.5690000000000001
1104.7890940608956,0.1619579792022705,0.5700000000000001
1002.4370960122019,0.29140591621398926,0.5710000000000001
976.8872433883125,0.2677280902862549,0.5720000000000001
1019.517199158518,0.19556140899658203,0.5730000000000001
1044.9582671231824,0.25392913818359375,0.5740000000000001
953.4274181289118,0.40960121154785156,0.5750000000000001
1060.2333464058124,0.20813322067260742,0.5760000000000001
1037.3837103662713,0.3129303455352783,0.5770000000000001
953.9746177952088,0.28958845138549805,0.5780000000000001
1057.1012968506532,0.20480036735534668,0.5790000000000001
985.2847785779662,0.25484275817871094,0.5800000000000001
997.9182820543977,0.19785571098327637,0.5810000000000001
977.0647062460034,0.2504615783691406,0.5820000000000001
1073.0417347440539,0.1727766990661621,0.5830000000000001
980.7760466637678,0.2790560722351074,0.5840000000000001
980.6722287876819,0.31179022789001465,0.5850000000000001
929.0927844296918,0.2892920970916748,0.5860000000000001
1111.2259342210643,0.20021319389343262,0.5870000000000001
1107.221910516859,0.2515723705291748,0.5880000000000001
942.8634206995321,0.32416415214538574,0.5890000000000001
981.7571469816771,0.25086212158203125,0.5900000000000001
1124.4998912029894,0.16074061393737793,0.5910000000000001
1079.802375019268,0.14035820960998535,0.5920000000000001
1054.179303669916,0.33807873725891113,0.5930000000000001
998.7328481525269,0.3925812244415283,0.5940000000000001
1051.4964664120068,0.2019963264465332,0.5950000000000001
1099.1949445174782,0.24802446365356445,0.5960000000000001
1020.9031258528523,0.2870900630950928,0.5970000000000001
1003.0498687136417,0.23150992393493652,0.5980000000000001
917.6945299810448,0.26714396476745605,0.5990000000000001
933.0862392189683,0.24324846267700195,0.6000000000000001
1028.368444467585,0.3291769027709961,0.6010000000000001
1011.6561616295311,0.24505233764648438,0.6020000000000001
1138.4711021970186,0.1960890293121338,0.6030000000000001
990.0744283956092,0.3105010986328125,0.6040000000000001
925.1992463184467,0.27603578567504883,0.6050000000000001
1021.1776783933076,0.3946187496185303,0.6060000000000001
964.6313661062438,0.24650359153747559,0.6070000000000001
1063.2711152632019,0.24620294570922852,0.6080000000000001
1018.0931039613452,0.3237345218658447,0.6090000000000001
1053.5655967541124,0.29331374168395996,0.6100000000000001
972.49975266379,0.2280867099761963,0.6110000000000001
1084.1612307376656,0.17491865158081055,0.6120000000000001
984.7219951016201,0.22933745384216309,0.6130000000000001
1123.251264908717,0.20612883567810059,0.6140000000000001
1033.2615366909656,0.2568352222442627,0.6150000000000001
1047.863260824603,0.3220841884613037,0.6160000000000001
969.6358740523387,0.22552871704101562,0.6170000000000001
1015.5983571173306,0.3347055912017822,0.6180000000000001
1081.6780341442663,0.24598312377929688,0.6190000000000001
947.7293920483912,0.303661584854126,0.6200000000000001
970.5450345508043,0.3052828311920166,0.6210000000000001
1020.6488311545861,0.2501697540283203,0.6220000000000001
1055.6307255858608,0.1258838176727295,0.6230000000000001
1086.5348440023822,0.28214144706726074,0.6240000000000001
1167.8251815641254,0.13115406036376953,0.6250000000000001
978.1435930848902,0.19559335708618164,0.6260000000000001
1078.8651929539128,0.20069551467895508,0.6270000000000001
953.7729238566858,0.22345900535583496,0.6280000000000001
963.030229072229,0.2107713222503662,0.6290000000000001
981.330261114717,0.26016712188720703,0.6300000000000001
1026.897690256054,0.33878302574157715,0.6310000000000001
1015.7329410160721,0.23032474517822266,0.6320000000000001
988.5786123538576,0.30553126335144043,0.6330000000000001
1014.0465892506285,0.2554295063018799,0.6340000000000001
1028.1070942868605,0.18923258781433105,0.6350000000000001
1027.919061203424,0.30217981338500977,0.6360000000000001
959.1881298582437,0.4143366813659668,0.6370000000000001
964.897727100104,0.3605163097381592,0.6380000000000001
962.2043492386704,0.31581568717956543,0.6390000000000001
982.0708650863357,0.26119422912597656,0.6400000000000001
980.3107942395714,0.3232076168060303,0.6410000000000001
1154.3255046931904,0.3368699550628662,0.6420000000000001
1003.9397212098587,0.16362977027893066,0.6430000000000001
1078.9965129381674,0.22073841094970703,0.6440000000000001
1071.8254116077303,0.3247952461242676,0.6450000000000001
969.2013124978782,0.29040956497192383,0.6460000000000001
976.3699245558334,0.15224838256835938,0.6470000000000001
1021.2679947824408,0.23898673057556152,0.6480000000000001
959.5043348084611,0.35619330406188965,0.6490000000000001
1045.356067899397,0.19722890853881836,0.6500000000000001
1033.2363497540357,0.2226250171661377,0.6510000000000001
930.4753759351152,0.22803854942321777,0.6520000000000001
957.0785534788863,0.323894739151001,0.6530000000000001
1063.836161928463,0.21016144752502441,0.6540000000000001
1015.2360924016593,0.26037025451660156,0.6550000000000001
1014.239788105547,0.23455524444580078,0.6560000000000001
1018.5507995851137,0.2699267864227295,0.6570000000000001
919.261565553398,0.22931599617004395,0.6580000000000001
940.6429262064951,0.3008551597595215,0.6590000000000001
986.1908022750403,0.342695951461792,0.6600000000000001
987.0429840868064,0.22032737731933594,0.6610000000000001
1097.1244385872824,0.2213597297668457,0.6620000000000001
1016.9828102266487,0.20087194442749023,0.6630000000000001
1093.1138554594356,0.2581806182861328,0.6640000000000001
